"Teil,""Anzahl"""
"789.68,""21887.0"""
"792.60,""5.0"""
"792.61,""2180.0"""
"794.60,""5.0"""
"794.62,""1735.0"""
"795.68,""3000.0"""
"7960,""12.0"""
"797.68,""2100.0"""
"798.60,""77710.0"""
"798.62,""18890.0"""
"8000,""689.0"""
"8014,""3364.0"""
"8018,""286.0"""
"805.68,""3230.0"""
"810.60,""34500.0"""
"810.68,""12450.0"""
"8108a,""546.0"""
"8114a,""672.0"""
"8116a,""522.0"""
"815.60,""12710.0"""
"817.60,""3000.0"""
"83,""17.0"""
"84,""6.0"""
"84s,""4.0"""
"85,""18.0"""
"8500.62,""53553.0"""
"8504.62,""1745.0"""
"86,""3.0"""
"8602.22,""98800.0"""
"8610.22,""2520.0"""
"8615,""49.0"""
"8617,""65601.0"""
"86s,""3.0"""
"88,""18.0"""
"9,""2.0"""
"90,""27.0"""
"91,""17.0"""
"93,""18.0"""
"930.20,""55000.0"""
"930.28,""6650.0"""
"931.68,""12688.0"""
"932.60,""39100.0"""
"932.68,""1047.0"""
"935.28,""7310.0"""
"936.20,""47390.0"""
"94,""3.0"""
"940.60,""266020.0"""
"940.68,""87851.0"""
"945.60,""19975.0"""
"945.68,""543.0"""
"947.28,""5500.0"""
"948.60,""322220.0"""
"948.68,""195000.0"""
"949.68,""1586.0"""
"950.60,""2098595.0"""
"950.62,""4900.0"""
"950.68,""228290.0"""
"951.28,""2830.0"""
"951.60,""14225.0"""
"951.68,""3915.0"""
"955.60,""1306500.0"""
"955.615,""12310.0"""
"955.62,""20924.0"""
"955.68,""137207.0"""
"956.62,""108667.0"""
"957.62,""96800.0"""
"958.62,""57700.0"""
"959.62,""63650.0"""
"960.60,""84100.0"""
"960.68,""82670.0"""
"961.60,""84800.0"""
"961.61,""97.0"""
"965.28,""45420.0"""
"969.68,""18000.0"""
"970.60,""65697.0"""
"970.68,""5035.0"""
"971.68,""3440.0"""
"972.60,""48315.0"""
"972.62,""208.0"""
"974.68,""24500.0"""
"975.20,""8608.0"""
"976.20,""103700.0"""
"976.22,""90300.0"""
"977.20,""59500.0"""
"977.28,""16335.0"""
"985a.60,""8190.0"""
"985a.62,""8700.0"""
"993.20,""59190.0"""
"993.28,""6853.0"""
"994.68,""10560.0"""
"995.60,""214490.0"""
"995.62,""10925.0"""
"998.20,""17000.0"""
"998.28,""1480.0"""
"999.20,""570070.0"""
"999.22,""20180.0"""
"999.28,""552105.0"""
"a08010020.60,""143990.0"""
"a08015020.65,""10500.0"""
"a08020020.62,""4440.0"""
"a08025020.60,""3680.0"""
"a08030020.60,""2955.0"""
"a08050020.60,""25210.0"""
"a08100020.60,""34950.0"""
"a10003005065,""2000.0"""
"a10010020.60,""52990.0"""
"a10020020.60,""4490.0"""
"a10020020.61,""8200.0"""
"a10020020.65,""2140.0"""
"a10020020.68,""31120.0"""
"a10022015.40,""17600.0"""
"a10025020.60,""200.0"""
"a10025020.65,""13630.0"""
"a10030020.60,""214000.0"""
"a10030020.65,""3250.0"""
"a10035020.61,""75989.0"""
"a10040020.65,""4020.0"""
"a10045020.60,""13000.0"""
"a10055020.60,""2900.0"""
"a10060020.60,""68310.0"""
"a10070020.60,""56400.0"""
"a10078020.60,""13586.0"""
"a10080020.60,""23950.0"""
"a10100020.60,""40950.0"""
"a10100020.61,""950.0"""
"a10120020.68,""15960.0"""
"a12020020.62,""3480.0"""
"a12025020.40,""10430.0"""
"a12025020.60,""330.0"""
"a12028020.40,""1037640.0"""
"a12030020.60,""91670.0"""
"a12030020.62,""19200.0"""
"a12030020.65,""54410.0"""
"a12040020.60,""31120.0"""
"a12040020.65,""28600.0"""
"a12046020.40,""89000.0"""
"a12050020.65,""28227.0"""
"a12070020.60,""55995.0"""
"a12100020.60,""94830.0"""
"a12100020.68,""28600.0"""
"a12150020.60,""172480.0"""
"a12180020.60,""22554.0"""
"a13060020.60,""103965.0"""
"a13060020.65,""74975.0"""
"a14012020.68,""76910.0"""
"a14014010060,""800.0"""
"a14020020.60,""129580.0"""
"a14045020.60,""4298.0"""
"a14050020.65,""2465.0"""
"a15020025.60,""204000.0"""
"a15025020.40,""32280.0"""
"a15025020.48,""5000.0"""
"a15025025.40,""35760.0"""
"a15025025.60,""8497.0"""
"a15025025.68,""1160.0"""
"a15030020.65,""2290.0"""
"a15035020.60,""97240.0"""
"a15040020.60,""24257.0"""
"a15040020.61,""8224.0"""
"a15040020.68,""250.0"""
"a15040025.60,""36000.0"""
"a15040025.68,""29460.0"""
"a15045020.60,""190008.0"""
"a15050020.60,""78840.0"""
"a15050020.62,""939.0"""
"a15050020.68,""500.0"""
"a15060025.60,""303950.0"""
"a15070020.60,""54487.0"""
"a15070020.61,""9320.0"""
"a15070020.65,""4958.0"""
"a15075025.40,""397000.0"""
"a15080020.65,""105.0"""
"a15100020.60,""6760.0"""
"a15120025.60,""20997.0"""
"a15130020.60,""41830.0"""
"a15140025.60,""72790.0"""
"a15170025.60,""2250.0"""
"a15200025.60,""17000.0"""
"a17016020.40,""650.0"""
"a17040020.60,""9600.0"""
"a17040020.65,""9248.0"""
"a19420020.60,""370.0"""
"a20015020.61,""14500.0"""
"a20018020.60,""6240.0"""
"a20020025.60,""190.0"""
"a20020030.10,""25800.0"""
"a20020030.65,""12985.0"""
"a20020040.60,""3765.0"""
"a20023030.10,""22500.0"""
"a20025030.60,""289470.0"""
"a20025030.65,""9585.0"""
"a20025030.68,""3800.0"""
"a20025040.65,""18000.0"""
"a20030025.60,""54210.0"""
"a20030025.61,""6290.0"""
"a20030025.65,""14950.0"""
"a20030030.60,""26950.0"""
"a20030030.68,""69000.0"""
"a20032025.60,""809.0"""
"a20035025.68,""331600.0"""
"a20035030.10,""40500.0"""
"a20040025.60,""330000.0"""
"a20040030.40,""10000.0"""
"a20040030.60,""191449.0"""
"a20040030.61,""4780.0"""
"a20040030.68,""43800.0"""
"a20045030.60,""24060.0"""
"a20050030.40,""5670.0"""
"a20050030.60,""5365.0"""
"a20050030.61,""45.0"""
"a20055025.60,""26668.0"""
"a20060030.60,""106860.0"""
"a20060030.68,""314970.0"""
"a20065030.67,""28140.0"""
"a20070030.60,""1033.0"""
"a20070030.68,""35700.0"""
"a20070040.60,""1455.0"""
"a20070040.61,""230.0"""
"a20075025.60,""1630.0"""
"a20080030.60,""86050.0"""
"a20080040.60,""730.0"""
"a20090030.60,""102560.0"""
"a20090030.65,""42240.0"""
"a20100030.60,""71190.0"""
"a20110030.60,""131150.0"""
"a20120030.60,""136340.0"""
"a20130025.60,""172130.0"""
"a20140030.60,""28000.0"""
"a20150030.60,""4098.0"""
"a20150030.65,""4820.0"""
"a20160025.60,""80090.0"""
"a20160030.60,""4720.0"""
"a20160030.65,""1418.0"""
"a20200020.65,""51850.0"""
"a20200025.30,""37480.0"""
"a20200025.60,""4895.0"""
"a20200025.65,""666.0"""
"a20200040.60,""3500.0"""
"a20220020.65,""2650.0"""
"a20300030.60,""13725.0"""
"a20320025.62,""2406.0"""
"a22025025.60,""56200.0"""
"a22025025.61,""2196.0"""
"a22055025.60,""4440.0"""
"a22170025.60,""23400.0"""
"a23080025.60,""4167.0"""
"a23123302560,""4107.0"""
"a25025030.60,""193180.0"""
"a25025030.68,""334902.0"""
"a25030030.60,""62320.0"""
"a25030030.68,""7320.0"""
"a25035025.68,""64350.0"""
"a25035030.60,""255390.0"""
"a25035030.61,""5000.0"""
"a25040030.60,""24600.0"""
"a25040030.67,""800.0"""
"a25045030.60,""7700.0"""
"a25050025.60,""2760.0"""
"a25050025.65,""2000.0"""
"a25050030.60,""215100.0"""
"a25050030.68,""550.0"""
"a25055025.60,""83030.0"""
"a25055030.65,""80.0"""
"a25060030.30,""12370.0"""
"a25060030.60,""88775.0"""
"a25060030.65,""4848.0"""
"a25060030.68,""9975.0"""
"a25065030.68,""109845.0"""
"a25070030.60,""23050.0"""
"a25070030.65,""10920.0"""
"a25075025.60,""5770.0"""
"a25080030.65,""5640.0"""
"a25080040.60,""160960.0"""
"a25080040.65,""4990.0"""
"a25085030.60,""23950.0"""
"a25090025.60,""25354.0"""
"a25090030.37,""12023.0"""
"a25090030.60,""34489.0"""
"a25090030.65,""8808.0"""
"a25090030.68,""4683.0"""
"a25090040.60,""404000.0"""
"a25090040.65,""1680.0"""
"a25095030.65,""35.0"""
"a25100030.60,""28620.0"""
"a25100030.65,""14660.0"""
"a25100030.68,""2330.0"""
"a25100040.60,""15490.0"""
"a25110030.60,""37920.0"""
"a25115030.60,""97460.0"""
"a25120030.60,""198995.0"""
"a25180025.60,""74370.0"""
"a25180025.68,""1500.0"""
"a25430030.60,""109.0"""
"a26040020.60,""6270.0"""
"a26223020.60,""1000.0"""
"a30025025.65,""2900.0"""
"a30025025.68,""1230.0"""
"a30030030.60,""29730.0"""
"a30030030.68,""17460.0"""
"a30035030.60,""120000.0"""
"a30035030.61,""33.0"""
"a30035030.62,""15666.0"""
"a30038025.60,""85030.0"""
"a30040025.60,""65736.0"""
"a30040025.65,""18780.0"""
"a30040030.60,""34200.0"""
"a30040030.61,""9190.0"""
"a30040030.65,""10710.0"""
"a30045030.60,""212495.0"""
"a30045030.68,""9910.0"""
"a30050030.60,""11500.0"""
"a30050030.65,""2202.0"""
"a30050030.68,""94.0"""
"a30050030.95,""1878.0"""
"a30050040.65,""10992.0"""
"a30054030.60,""18345.0"""
"a30060030.60,""1990.0"""
"a30060030.65,""12000.0"""
"a30060030.68,""2496.0"""
"a30065030.60,""7800.0"""
"a30065030.65,""62000.0"""
"a30067030.60,""181826.0"""
"a30070030.60,""9835.0"""
"a30070030.61,""10360.0"""
"a30070030.65,""3990.0"""
"a30072030.60,""24082.0"""
"a30075030.61,""3980.0"""
"a30080030.60,""29300.0"""
"a30080030.61,""1715.0"""
"a30080030.68,""3495.0"""
"a30085030.60,""24918.0"""
"a30100030.60,""15000.0"""
"a30100030.61,""2134.0"""
"a30100030.90,""4460.0"""
"a30100030.99,""2510.0"""
"a30105904060,""5000.0"""
"a30110030.60,""13600.0"""
"a30120030.60,""25385.0"""
"a30120030.65,""7940.0"""
"a30120030.90,""439990.0"""
"a30124030.65,""1900.0"""
"a30130030.61,""976.0"""
"a30130030.65,""23580.0"""
"a30140020.60,""6000.0"""
"a30140030.60,""28290.0"""
"a30140050.80,""2165.0"""
"a30150030.63,""125484.0"""
"a30160030.63,""106000.0"""
"a30165050.80,""347.0"""
"a30170030.60,""274400.0"""
"a30170030.63,""32270.0"""
"a30200030.60,""36000.0"""
"a30210030.60,""10000.0"""
"a30215025.65,""1804.0"""
"a30237030.60,""64990.0"""
"a30258040.60,""120202.0"""
"a30290030.60,""28980.0"""
"a32180020.60,""10500.0"""
"a32185020.60,""500.0"""
"a35040030.61,""3000.0"""
"a35050030.60,""4285.0"""
"a35060030.60,""20745.0"""
"a35130030.60,""21000.0"""
"a35170030.60,""2056.0"""
"a35180030.60,""124.0"""
"a38035030.60,""250.0"""
"a38142030.60,""17000.0"""
"a40020020.60,""390.0"""
"a40023020.68,""977.0"""
"a40030025.60,""1928.0"""
"a40030030.60,""8980.0"""
"a40033019.80,""9850.0"""
"a40035030.60,""9025.0"""
"a40040020.60,""11790.0"""
"a40040020.65,""5490.0"""
"a40040020.68,""8337.0"""
"a40040040.10,""36043.0"""
"a40040040.60,""108373.0"""
"a40050040.60,""24057.0"""
"a40050040.68,""1000.0"""
"a40060040.60,""35352.0"""
"a40070040.60,""18485.0"""
"a40075030.60,""1736.0"""
"a40075030.68,""1500.0"""
"a40080030.60,""15000.0"""
"a40080030.65,""30429.0"""
"a40096040.60,""7870.0"""
"a40096040.61,""1895.0"""
"a40100025.60,""30000.0"""
"a40100030.60,""86000.0"""
"a40100040.60,""26000.0"""
"a40105040.60,""106537.0"""
"a40105050.69,""430.0"""
"a40110020.60,""27000.0"""
"a40120040.65,""1870.0"""
"a40150030.60,""69500.0"""
"a40170030.60,""167900.0"""
"a40220030.60,""123165.0"""
"a40250040.60,""33307.0"""
"a40280030.60,""1510.0"""
"a40280040.60,""4319.0"""
"a40290050.80,""54330.0"""
"a40300040.60,""483.0"""
"a40320040.60,""538.0"""
"a40400040.60,""23400.0"""
"a48027030.60,""22000.0"""
"a48049050.60,""12670.0"""
"a48060040.60,""6889.0"""
"a50026025.60,""34108.0"""
"a50030025.60,""21118.0"""
"a50033020.60,""30000.0"""
"a50040025.60,""38156.0"""
"a50042025.60,""1390.0"""
"a50043025.60,""18915.0"""
"a50045050.60,""4260.0"""
"a50050035.60,""6816.0"""
"a50050050.65,""1700.0"""
"a50065050.60,""217785.0"""
"a50070050.60,""10482.0"""
"a50070050.65,""350.0"""
"a50110025.60,""8270.0"""
"a50120050.65,""490.0"""
"a50130025.60,""15500.0"""
"a50230035.60,""1042.0"""
"a60030025.60,""6890.0"""
"a60040025.60,""9805.0"""
"a60060025.60,""22260.0"""
"a60060025.68,""8550.0"""
"a60080050.65,""2168.0"""
"a60090030.60,""17640.0"""
"a60100050.60,""245385.0"""
"a60125050.60,""52730.0"""
"a60140025.60,""4500.0"""
"a60150050.60,""4000.0"""
"a60165050.60,""6500.0"""
"a60430050.60,""500.0"""
"a75050025.60,""49980.0"""
"a80155050.10,""680.0"""
"a90060100.99,""11556.0"""
"a90080030.60,""9670.0"""
"a90080030.65,""3970.0"""
"ah16e070.pa,""4497.0"""
"ah16e120.pa,""2930.0"""
"ah16e130.pa,""831.0"""
"ah16e170.pa,""557.0"""
"ah2e050.pa,""504.0"""
"ah2e150.pa,""7800.0"""
"b10015020.62,""16500.0"""
"b10020020.60,""23470.0"""
"b10020020.62,""25190.0"""
"b10030020.60,""13000.0"""
"b10030020.62,""50.0"""
"b10100020.60,""506770.0"""
"b10125020.60,""23891.0"""
"b10180020.60,""7000.0"""
"b10180020.61,""4370.0"""
"b12015020.60,""3800.0"""
"b12020020.61,""2320.0"""
"b12035020.60,""17000.0"""
"b12035020.61,""5500.0"""
"b12040020.60,""14400.0"""
"b12040020.61,""890.0"""
"b12055020.60,""21000.0"""
"b14030020.60,""14000.0"""
"b15015020.60,""30000.0"""
"b15017025.60,""7550.0"""
"b15020020.68,""7495.0"""
"b15025020.60,""490000.0"""
"b15025020.68,""3440.0"""
"b15030020.40,""8267.0"""
"b15030020.68,""8480.0"""
"b15030025.60,""104690.0"""
"b15040020.60,""254730.0"""
"b15045025.40,""81390.0"""
"b15058025.60,""42470.0"""
"b15065020.60,""138560.0"""
"b15080020.60,""32325.0"""
"b15080020.61,""1310.0"""
"b15080020.68,""37885.0"""
"b15090025.60,""106880.0"""
"b15120020.60,""198160.0"""
"b15120020.65,""10900.0"""
"b15150025.80,""3000.0"""
"b17023020.60,""44055.0"""
"b17030020.60,""64000.0"""
"b17080020.60,""351000.0"""
"b17110020.60,""65950.0"""
"b20020020.60,""2400.0"""
"b20020025.61,""7500.0"""
"b20025025.60,""83011.0"""
"b20025025.61,""144.0"""
"b20030020.60,""53480.0"""
"b20030020.68,""9590.0"""
"b20030025.60,""83000.0"""
"b20030030.68,""133710.0"""
"b20035025.60,""997950.0"""
"b20035030.60,""42970.0"""
"b20040025.60,""119670.0"""
"b20040030.60,""4370.0"""
"b20040030.68,""1000.0"""
"b20045025.60,""21400.0"""
"b20050025.60,""440730.0"""
"b20055025.68,""3000.0"""
"b20060030.65,""5800.0"""
"b20065030.60,""23570.0"""
"b20070025.65,""6000.0"""
"b20070030.68,""15380.0"""
"b20090025.60,""14990.0"""
"b20090030.60,""2003.0"""
"b20095030.60,""21560.0"""
"b20100020.65,""11000.0"""
"b20100030.68,""23880.0"""
"b20130030.60,""30370.0"""
"b20130030.65,""8902.0"""
"b20130030.68,""6415.0"""
"b20150030.60,""10460.0"""
"b20157020.60,""11190.0"""
"b22025025.60,""423330.0"""
"b22035025.60,""80382.0"""
"b22035025.65,""3880.0"""
"b22080025.65,""3000.0"""
"b22085025.60,""10380.0"""
"b22085025.65,""5000.0"""
"b22090025.60,""13770.0"""
"b22095025.60,""13130.0"""
"b22095025.68,""29750.0"""
"b22100025.60,""15210.0"""
"b22165025.60,""96500.0"""
"b22170025.60,""2262.0"""
"b22210025.60,""1050.0"""
"b23050025.60,""85990.0"""
"b23100025.65,""17190.0"""
"b24025025.60,""18900.0"""
"b24025025.68,""12130.0"""
"b24045030.60,""1470.0"""
"b24090025.60,""7980.0"""
"b24100025.80,""589647.0"""
"b24200030.60,""31690.0"""
"b25025025.60,""205180.0"""
"b25025025.61,""31470.0"""
"b25030025.60,""29690.0"""
"b25030025.61,""5977.0"""
"b25035025.60,""12130.0"""
"b25035025.61,""1995.0"""
"b25035025.65,""5000.0"""
"b25040025.60,""83800.0"""
"b25040025.65,""7965.0"""
"b25040030.60,""7000.0"""
"b25040030.65,""2000.0"""
"b25040030.68,""1500.0"""
"b25045025.65,""6780.0"""
"b25045030.60,""8340.0"""
"b25050025.65,""95450.0"""
"b25055030.60,""3971.0"""
"b25060025.65,""25850.0"""
"b25060025.68,""730.0"""
"b25060030.60,""48690.0"""
"b25060030.61,""5000.0"""
"b25060030.68,""13430.0"""
"b25065025.65,""6782.0"""
"b25065030.60,""23820.0"""
"b25065030.65,""15460.0"""
"b25070030.60,""40540.0"""
"b25070030.65,""8800.0"""
"b25070030.68,""460.0"""
"b25075025.68,""6750.0"""
"b25080025.68,""9970.0"""
"b25080040.60,""1770.0"""
"b25080040.65,""7420.0"""
"b25085030.60,""5990.0"""
"b25090025.60,""25700.0"""
"b25090025.68,""2907.0"""
"b25090030.60,""275886.0"""
"b25090030.61,""65012.0"""
"b25090030.65,""13173.0"""
"b25090030.68,""24640.0"""
"b25095030.60,""111990.0"""
"b25095030.68,""33.0"""
"b25095040.10,""337980.0"""
"b25100015.60,""10827.0"""
"b25100025.60,""28959.0"""
"b25100025.68,""57500.0"""
"b25100030.60,""2658.0"""
"b25100030.61,""662.0"""
"b25100030.65,""3500.0"""
"b25100030.68,""7570.0"""
"b25120025.60,""44570.0"""
"b25120025.61,""24110.0"""
"b25140030.65,""3150.0"""
"b25140040.60,""101000.0"""
"b25150025.60,""24950.0"""
"b25150025.61,""65.0"""
"b25170030.65,""22790.0"""
"b25180025.60,""33660.0"""
"b25180025.61,""1980.0"""
"b25180025.65,""2370.0"""
"b25220030.60,""12173.0"""
"b25260030.65,""2780.0"""
"b25330030.60,""4130.0"""
"b26040025.60,""12900.0"""
"b26050020.60,""64970.0"""
"b26055020.65,""35754.0"""
"b26060020.60,""7510.0"""
"b26070040.60,""67000.0"""
"b26080020.60,""2435.0"""
"b26132020.60,""2635.0"""
"b26140020.60,""508.0"""
"b30020025.60,""3100.0"""
"b30020025.68,""235.0"""
"b30025030.60,""3952.0"""
"b30030025.65,""59000.0"""
"b30030025.68,""5500.0"""
"b30035025.60,""93000.0"""
"b30035025.68,""32800.0"""
"b30035030.60,""48000.0"""
"b30040030.10,""5600.0"""
"b30040030.60,""151075.0"""
"b30040030.61,""10270.0"""
"b30045025.60,""19075.0"""
"b30045050.60,""31500.0"""
"b30050030.60,""301583.0"""
"b30050030.68,""28000.0"""
"b30050040.60,""6000.0"""
"b30055030.60,""10240.0"""
"b30055030.65,""1760.0"""
"b30060025.60,""48540.0"""
"b30060030.60,""44343.0"""
"b30060030.61,""1000.0"""
"b30060030.65,""1880.0"""
"b30060030.68,""17000.0"""
"b30060030.90,""49527.0"""
"b30065020.60,""5350.0"""
"b30065030.60,""10450.0"""
"b30065030.65,""7930.0"""
"b30065030.68,""4380.0"""
"b30070025.60,""12100.0"""
"b30070030.10,""1010.0"""
"b30070030.60,""127500.0"""
"b30070030.61,""870.0"""
"b30070030.65,""82400.0"""
"b30070030.68,""19500.0"""
"b30080025.65,""3315.0"""
"b30080030.60,""120.0"""
"b30080030.65,""11960.0"""
"b30080030.68,""8560.0"""
"b30085030.60,""12260.0"""
"b30090025.61,""150.0"""
"b30090030.60,""35670.0"""
"b30090030.61,""1988.0"""
"b30090030.65,""7750.0"""
"b30100030.68,""500.0"""
"b30100050.60,""30000.0"""
"b30100050.68,""8850.0"""
"b30110030.60,""15006.0"""
"b30110030.65,""330.0"""
"b30120030.60,""28000.0"""
"b30120030.65,""17490.0"""
"b30130030.60,""13650.0"""
"b30130030.65,""7000.0"""
"b30145025.60,""7139.0"""
"b30150050.65,""22040.0"""
"b30205050.80,""165.0"""
"b30220020.60,""5180.0"""
"b30220030.60,""155500.0"""
"b30250030.60,""16995.0"""
"b30250050.65,""4500.0"""
"b30260020.60,""605.0"""
"b32050020.60,""18955.0"""
"b32050020.68,""8215.0"""
"b32070020.68,""1348.0"""
"b32080020.68,""5044.0"""
"b32098030.60,""11960.0"""
"b32110020.60,""2655.0"""
"b32130020.60,""12500.0"""
"b32242020.60,""28046.0"""
"b35030030.60,""25870.0"""
"b35030030.65,""10700.0"""
"b35035030.60,""134000.0"""
"b35040030.60,""265100.0"""
"b35040030.68,""6970.0"""
"b35045030.60,""13390.0"""
"b35045030.65,""2000.0"""
"b35050030.60,""94995.0"""
"b35050030.68,""9920.0"""
"b35055030.60,""357421.0"""
"b35055030.68,""55990.0"""
"b35060030.60,""55108.0"""
"b35060030.65,""26500.0"""
"b35070030.60,""17087.0"""
"b35070030.68,""10190.0"""
"b35090030.60,""720.0"""
"b35090030.61,""804.0"""
"b35150030.60,""3862.0"""
"b40030030.60,""10053.0"""
"b40030030.65,""15990.0"""
"b40030040.68,""5300.0"""
"b40031020.80,""3350.0"""
"b40035030.60,""98000.0"""
"b40035030.65,""16500.0"""
"b40040030.60,""34125.0"""
"b40040030.65,""300.0"""
"b40040030.68,""7950.0"""
"b40050030.61,""4650.0"""
"b40055030.60,""4739.0"""
"b40060030.60,""14440.0"""
"b40060030.68,""629.0"""
"b40060040.60,""17870.0"""
"b40060040.65,""20000.0"""
"b40060050.80,""41000.0"""
"b40070030.60,""2713.0"""
"b40080030.60,""81390.0"""
"b40080030.65,""1750.0"""
"b40080040.65,""1250.0"""
"b40090040.65,""24000.0"""
"b40100040.60,""110000.0"""
"b40100075.10,""2890.0"""
"b40120040.60,""27000.0"""
"b40120040.61,""3000.0"""
"b40120040.65,""13050.0"""
"b40140040.60,""160800.0"""
"b40140040.65,""500.0"""
"b40160040.60,""1449.0"""
"b40175075.65,""5450.0"""
"b40222040.60,""935.0"""
"b40265050.60,""7640.0"""
"b40300040.60,""4975.0"""
"b40350050.60,""958.0"""
"b40380030.60,""360.0"""
"b40380040.61,""960.0"""
"b40400040.60,""10567.0"""
"b40425050.60,""3500.0"""
"b45030030.68,""6380.0"""
"b45040025.60,""6900.0"""
"b45040025.65,""5015.0"""
"b45120025.60,""11990.0"""
"b45200025.68,""696.0"""
"b48080040.60,""7750.0"""
"b50040050.60,""288195.0"""
"b50040050.63,""641920.0"""
"b50050025.60,""2250.0"""
"b50050025.65,""925.0"""
"b50050050.60,""220.0"""
"b50060050.90,""2316.0"""
"b50080050.61,""3360.0"""
"b50100025.60,""9489.0"""
"b50100050.60,""15640.0"""
"b50115075.65,""24190.0"""
"b50135075.60,""39200.0"""
"b50150050.60,""118400.0"""
"b50170050.60,""8250.0"""
"b50200075.65,""3678.0"""
"b50240075.80,""42606.0"""
"b50245075.65,""16160.0"""
"b60040025.60,""21720.0"""
"b60050025.60,""3765.0"""
"b60060050.65,""1025.0"""
"b60090025.60,""12590.0"""
"b60140025.60,""427.0"""
"b60155050.65,""600.0"""
"b70046050.60,""13470.0"""
"b80065050.60,""7160.0"""
"b80100050.65,""70.0"""
"b80245050.65,""2032.0"""
"balli002,""3000.0"""
"bn116.m3,""219.0"""
"bn116.m4,""118.0"""
"bn131,""109.0"""
"bn20.m2,""150.0"""
"bn20532,""30.0"""
"bn220,""180.0"""
"bn24,""315.0"""
"bn24.1,""113.0"""
"bn24.m4x4,""62.0"""
"bn26.m3,""169.0"""
"bn272,""57.0"""
"bn272.m3x4,""90.0"""
"bn3.m10,""157.0"""
"bn3.m1020,""80.0"""
"bn3.m3,""532.0"""
"bn3.m820,""80.0"""
"bn341,""88.0"""
"bn381.m2.5,""8700.0"""
"bn427.m2,""100.0"""
"bn684,""231.0"""
"bn7.26,""39.0"""
"bn7.28,""59.0"""
"bn715.m10,""145.0"""
"bn715.m8,""180.0"""
"bn761.m2,""116.0"""
"bn761.m5,""369.0"""
"bn858.50,""232.0"""
"bn858.60,""230.0"""
"bn876.28,""183.0"""
"bn876.38,""667.0"""
"c11030004460,""15490.0"""
"c12030020.43,""10415.0"""
"c12030020.48,""36000.0"""
"c13080010.60,""28360.0"""
"c13080010.68,""564397.0"""
"c16039015.48,""1126.0"""
"c22100019.60,""85995.0"""
"c22100019.68,""541082.0"""
"c24060025.80,""560.0"""
"c386130033.40,""50.0"""
"c51180030.47,""33400.0"""
"c70150050.60,""2445.0"""
"c70300020.67,""8288.0"""
"c95120030.65,""1719.0"""
"CNS0,""32.0"""
"e25050791.60,""33990.0"""
"e30080338.45,""211.0"""
"f1020.60,""26000.0"""
"f1525.60,""129000.0"""
"f1835.60,""43000.0"""
"f2030.65,""36000.0"""
"f2030.68,""12000.0"""
"f2035.65,""11000.0"""
"f2060.60,""205000.0"""
"f2230.68,""20620.0"""
"f2240.65,""900.0"""
"f2525.61,""2680.0"""
"f2530.68,""95000.0"""
"f2540.60,""100000.0"""
"f2540.62,""3880.0"""
"f254080.60,""27000.0"""
"f2550.99,""400.0"""
"f2560.60,""24000.0"""
"f3035.65,""58000.0"""
"f3045.65,""39560.0"""
"f3050.60,""5000.0"""
"f3055.60,""152560.0"""
"f3060.60,""67670.0"""
"f3060.65,""3463.0"""
"f3060.95,""14000.0"""
"f3530.60,""155000.0"""
"f3550.60,""8820.0"""
"f4060.60,""16810.0"""
"f4060.65,""36000.0"""
"f4070.60,""1000.0"""
"f4080100.60,""30.0"""
"f5040.61,""28000.0"""
"f5060.60,""48330.0"""
"f604003.95,""93000.0"""
"f6060.60,""24500.0"""
"fg30100.99,""5395.0"""
"fg40100.99,""10495.0"""
"fg50150.99,""450.0"""
"fg60145.99,""3170.0"""
"fk24040.1099,""34615.0"""
"fk24050.1099,""46490.0"""
"fk24060.1099,""27027.0"""
"fk24080.1099,""78809.0"""
"fk24100.1099,""6480.0"""
"fk30040.1099,""14451.0"""
"fk30060.1099,""99615.0"""
"fk30080.1099,""13981.0"""
"fk30080.8080,""1000.0"""
"fk30100.1099,""8628.0"""
"fk30120.1099,""12100.0"""
"fk30160.1099,""32455.0"""
"fk32050.1099,""11495.0"""
"fk32060.1010,""22988.0"""
"fk32060.1099,""7500.0"""
"fk32060.8080,""13325.0"""
"fk32080.1099,""28434.0"""
"fk32080.3099,""2100.0"""
"fk32120.1099,""9410.0"""
"fk40060.8080,""1288.0"""
"fk40080.1080,""18807.0"""
"fk40080.1099,""7450.0"""
"fk40080.4099,""5485.0"""
"fk40080.8080,""1298.0"""
"fk40100.3080,""4500.0"""
"fk40100.8080,""1460.0"""
"fk40130.8080,""1535.0"""
"fk40140.1099,""7897.0"""
"fk40180.1099,""5000.0"""
"fk40200.1099,""2075.0"""
"fk48120.1099,""23700.0"""
"fk48140.1099,""5800.0"""
"fk48160.1099,""3869.0"""
"fk48210.1099,""6583.0"""
"fk50100.1099,""10061.0"""
"h12080222060,""10000.0"""
"h15080252568,""7590.0"""
"h20060302560,""6480.0"""
"h20080353061,""2500.0"""
"h25080303068,""7800.0"""
"hmas001,""55.0"""
"hmas002,""30.0"""
"hmas003,""30.0"""
"hmas004,""54.0"""
"hmas007,""11.0"""
"hmas008,""107.0"""
"hmas009,""43.0"""
"hmas010,""46.0"""
"hmas011,""4.0"""
"hmas012,""2.0"""
"hmas013,""1.0"""
"hmas014,""11000.0"""
"hmas015,""1.0"""
"hmbm002,""32000.0"""
"hmbm003,""1000000.0"""
"hmhy001,""3.0"""
"hmhy002,""480.0"""
